id	title	description	product_type	google_product_category	link	adwords_redirect	adwords_grouping	adwords_labels	image_link	additional_image_link	condition	availability	price	brand	mpn	color	material	shipping	shipping_weight	online_only	c:GoogleAffiliateNetworkPublish:boolean	c:GoogleAffiliateNetworkProductURL:url	c:vehicle_year:string	c:vehicle_make:string	c:vehicle_model:string	c:vehicle_submodel:string	c:part_name:string	c:vehicle_engine:string	c:product_category:string	c:product_location:string	c:product_notes:string	c:product_catalog_type:string	c:product_name:string	c:product_name1:string	c:warranty_notes:string	custom_label_0	custom_label_1	custom_label_2	custom_label_3	Fit_Note	Year_Min	Year_Max	Brand_Type	Design	Series	Operation	Part_Name	Product_Fit	SKU	Emissions	Sales	c:cost_of_goods_sold:decimal	Title LP	Product Details	Old ID	Category	Subcategory	Extra Shipping Charge	Est Cost	Variable Cost	Shipping Cost	SKU Title	shipping revenue 1	handling revenue 1	channelized VC	gtin	shipping revenue 2
ef9b5bb6228451c86a3a6ad270314fdf	Buy Your 1996 Acura Integra Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 111472   	1996 Acura Integra Hitch; Curt Acura Hitch Manufactured For Integra. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 96 Acura Integra	Hitch > Acura > Integra > 1996 > CUR111472	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/1996/CUR111472.html	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/1996/CUR111472.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur111472_is		New	In Stock	117.13 USD	Curt	111472	powdercoated black		US::Ground:12.4 USD	0.00 lbs 	Y			1996	Acura	Integra		Hitch		Accessory	Rear	includes 2 in. euromount, pin, and clip	Performance/Accessory	1996 Acura Integra Hitch	Curt 1996 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			1994	2001	Branded				Hitch				No	106.77 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 2 In. Euromount, Pin, And Clip	ef9b5bb6228451c86a3a6ad270314fdf	Accessory	Hitches, Winches & Trailers	0.00	90.88	4.99	10.90	Curt 111472 1.25 in. Receiver Hitch With Flat Bar Concealed Cross Tube - Class I - Up To 2500 lbs.	10.00	2.40	4.26	612314019700	
4af18570e4437befe60ba02bcb876191	Buy Your 1997 Acura Integra Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 111472   	1997 Acura Integra Hitch; Curt Acura Hitch Manufactured For Integra. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 97 Acura Integra	Hitch > Acura > Integra > 1997 > CUR111472	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/1997/CUR111472.html	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/1997/CUR111472.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur111472_is		New	In Stock	117.13 USD	Curt	111472	powdercoated black		US::Ground:12.4 USD	0.00 lbs 	Y			1997	Acura	Integra		Hitch		Accessory	Rear	includes 2 in. euromount, pin, and clip	Performance/Accessory	1997 Acura Integra Hitch	Curt 1997 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			1994	2001	Branded				Hitch				No	106.77 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 2 In. Euromount, Pin, And Clip	4af18570e4437befe60ba02bcb876191	Accessory	Hitches, Winches & Trailers	0.00	90.88	4.99	10.90	Curt 111472 1.25 in. Receiver Hitch With Flat Bar Concealed Cross Tube - Class I - Up To 2500 lbs.	10.00	2.40	4.26	612314019700	
6f8a0f56d047cec18843e194ea073b21	Buy Your 1998 Acura Integra Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 111472   	1998 Acura Integra Hitch; Curt Acura Hitch Manufactured For Integra. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 98 Acura Integra	Hitch > Acura > Integra > 1998 > CUR111472	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/1998/CUR111472.html	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/1998/CUR111472.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur111472_is		New	In Stock	117.13 USD	Curt	111472	powdercoated black		US::Ground:12.4 USD	0.00 lbs 	Y			1998	Acura	Integra		Hitch		Accessory	Rear	includes 2 in. euromount, pin, and clip	Performance/Accessory	1998 Acura Integra Hitch	Curt 1998 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			1994	2001	Branded				Hitch				No	106.77 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 2 In. Euromount, Pin, And Clip	6f8a0f56d047cec18843e194ea073b21	Accessory	Hitches, Winches & Trailers	0.00	90.88	4.99	10.90	Curt 111472 1.25 in. Receiver Hitch With Flat Bar Concealed Cross Tube - Class I - Up To 2500 lbs.	10.00	2.40	4.26	612314019700	
cab532acd417ed2730cf51753a9104de	Buy Your 1999 Acura Integra Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 111472   	1999 Acura Integra Hitch; Curt Acura Hitch Manufactured For Integra. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 99 Acura Integra	Hitch > Acura > Integra > 1999 > CUR111472	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/1999/CUR111472.html	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/1999/CUR111472.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur111472_is		New	In Stock	117.13 USD	Curt	111472	powdercoated black		US::Ground:12.4 USD	0.00 lbs 	Y			1999	Acura	Integra		Hitch		Accessory	Rear	includes 2 in. euromount, pin, and clip	Performance/Accessory	1999 Acura Integra Hitch	Curt 1999 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			1994	2001	Branded				Hitch				No	106.77 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 2 In. Euromount, Pin, And Clip	cab532acd417ed2730cf51753a9104de	Accessory	Hitches, Winches & Trailers	0.00	90.88	4.99	10.90	Curt 111472 1.25 in. Receiver Hitch With Flat Bar Concealed Cross Tube - Class I - Up To 2500 lbs.	10.00	2.40	4.26	612314019700	
5a79de0ad287e609b7918df757123bf8	Buy Your 2000 Acura Integra Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 111472   	2000 Acura Integra Hitch; Curt Acura Hitch Manufactured For Integra. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 00 Acura Integra	Hitch > Acura > Integra > 2000 > CUR111472	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/2000/CUR111472.html	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/2000/CUR111472.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur111472_is		New	In Stock	117.13 USD	Curt	111472	powdercoated black		US::Ground:12.4 USD	0.00 lbs 	Y			2000	Acura	Integra		Hitch		Accessory	Rear	includes 2 in. euromount, pin, and clip	Performance/Accessory	2000 Acura Integra Hitch	Curt 2000 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			1994	2001	Branded				Hitch				No	106.77 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 2 In. Euromount, Pin, And Clip	5a79de0ad287e609b7918df757123bf8	Accessory	Hitches, Winches & Trailers	0.00	90.88	4.99	10.90	Curt 111472 1.25 in. Receiver Hitch With Flat Bar Concealed Cross Tube - Class I - Up To 2500 lbs.	10.00	2.40	4.26	612314019700	
3f4bbad08feaaeb5c08ca6439f2b6150	Buy Your 2001 Acura Integra Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 111472   	2001 Acura Integra Hitch; Curt Acura Hitch Manufactured For Integra. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 01 Acura Integra	Hitch > Acura > Integra > 2001 > CUR111472	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/2001/CUR111472.html	http://www.carparts.com/details/Acura/Integra/Curt/Hitch/2001/CUR111472.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur111472_is		New	In Stock	117.13 USD	Curt	111472	powdercoated black		US::Ground:12.4 USD	0.00 lbs 	Y			2001	Acura	Integra		Hitch		Accessory	Rear	includes 2 in. euromount, pin, and clip	Performance/Accessory	2001 Acura Integra Hitch	Curt 2001 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			1994	2001	Branded				Hitch				No	106.77 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 2 In. Euromount, Pin, And Clip	3f4bbad08feaaeb5c08ca6439f2b6150	Accessory	Hitches, Winches & Trailers	0.00	90.88	4.99	10.90	Curt 111472 1.25 in. Receiver Hitch With Flat Bar Concealed Cross Tube - Class I - Up To 2500 lbs.	10.00	2.40	4.26	612314019700	
460e9cbc49cc297cddc2b85e46472987	Buy Your 1986 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1986 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 86 Acura Integra	Trailer Wire Connector > Acura > Integra > 1986 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1986/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1986/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1986	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1986 Acura Integra Trailer Wire Connector	Curt 1986 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1986	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	460e9cbc49cc297cddc2b85e46472987	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
ccd14d0a0791805f4e1733a9fabaf065	Buy Your 1987 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1987 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 87 Acura Integra	Trailer Wire Connector > Acura > Integra > 1987 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1987/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1987/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1987	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1987 Acura Integra Trailer Wire Connector	Curt 1987 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1986	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	ccd14d0a0791805f4e1733a9fabaf065	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
43bd03be4b054fffc347579be1863e59	Buy Your 1988 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1988 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 88 Acura Integra	Trailer Wire Connector > Acura > Integra > 1988 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1988/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1988/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1988	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1988 Acura Integra Trailer Wire Connector	Curt 1988 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1986	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	43bd03be4b054fffc347579be1863e59	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
b0d90a17cd9c454e35caff3af6a66b42	Buy Your 1989 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1989 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 89 Acura Integra	Trailer Wire Connector > Acura > Integra > 1989 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1989/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1989/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1989	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1989 Acura Integra Trailer Wire Connector	Curt 1989 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1986	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	b0d90a17cd9c454e35caff3af6a66b42	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
266c6a9c24cf64166502fb8874224a5f	Buy Your 1990 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1990 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 90 Acura Integra	Trailer Wire Connector > Acura > Integra > 1990 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1990/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1990/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1990	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1990 Acura Integra Trailer Wire Connector	Curt 1990 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1986	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	266c6a9c24cf64166502fb8874224a5f	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
fec583bcce3a9d26762e91b2c84f1c54	Buy Your 1991 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1991 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 91 Acura Integra	Trailer Wire Connector > Acura > Integra > 1991 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1991/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1991/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1991	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1991 Acura Integra Trailer Wire Connector	Curt 1991 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1986	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	fec583bcce3a9d26762e91b2c84f1c54	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
5cc479ec0d728cb69cd667531905b247	Buy Your 1992 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1992 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 92 Acura Integra	Trailer Wire Connector > Acura > Integra > 1992 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1992/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1992/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1992	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1992 Acura Integra Trailer Wire Connector	Curt 1992 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1986	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	5cc479ec0d728cb69cd667531905b247	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
71c6eff43533aac75aaf21a6374b3b33	Buy Your 1993 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1993 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 93 Acura Integra	Trailer Wire Connector > Acura > Integra > 1993 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1993/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1993/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1993	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1993 Acura Integra Trailer Wire Connector	Curt 1993 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1986	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	71c6eff43533aac75aaf21a6374b3b33	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
5917a6a10244590b66b4f856888b4de7	Buy Your 1990 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1990 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 90 Acura Integra	Trailer Wire Connector > Acura > Integra > 1990 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1990/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1990/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1990	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1990 Acura Integra Trailer Wire Connector	Curt 1990 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1990	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	5917a6a10244590b66b4f856888b4de7	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
dfbaba99ca8c103f12f324ecc2e7ae2d	Buy Your 1991 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1991 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 91 Acura Integra	Trailer Wire Connector > Acura > Integra > 1991 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1991/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1991/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1991	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1991 Acura Integra Trailer Wire Connector	Curt 1991 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1990	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	dfbaba99ca8c103f12f324ecc2e7ae2d	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
4eb8d478658971309d4cef91d221daf0	Buy Your 1992 Acura Integra Curt Trailer Wire Connector 1-year curt limited warranty 56175     	1992 Acura Integra Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For Integra. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 92 Acura Integra	Trailer Wire Connector > Acura > Integra > 1992 > CUR56175	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1992/CUR56175.html	http://www.carparts.com/details/Acura/Integra/Curt/Trailer_Wire_Connector/1992/CUR56175.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56175_is		New	In Stock	23.04 USD	Curt	56175			US::Ground:5.22 USD	0.00 lbs 	Y			1992	Acura	Integra		Trailer Wire Connector		Accessory		includes converter and dust cover; plug and play; turn and brake circuits 3.0 amps per circuit; tail light 7.5 amps per circuit	Stock Replacement	1992 Acura Integra Trailer Wire Connector	Curt 1992 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			1990	1993	Branded				Trailer Wire Connector	direct fit			No	23.2 USD	 Curt Trailer Wire Connector	Includes Converter And Dust Cover; Plug And Play; Turn And Brake Circuits 3.0 Amps Per Circuit; Tail Light 7.5 Amps Per Circuit	4eb8d478658971309d4cef91d221daf0	Accessory	Hitches, Winches & Trailers	0.00	14.85	2.30	6.05	Curt 56175 Trailer Wire Connector - Direct Fit	5.22	0.00	3.34	612314561759	
